"";"813228";"Pencetak Foto";"Photograph Printer"
"";"8141";"OPERATOR MESIN PRODUK GETAH";"RUBBER PRODUCTS MACHINE OPERATORS"
"";"814101";"Operator Mesin, Pengisar Getah";"Machine Operator, Milling Rubber"
"";"814102";"Operator Mesin, Penyembul Getah";"Machine Operator, Extruding Rubber"
"";"814103";"Operator Mesin, Penekan Acuan Getah";"Press-Operator, Moulding Rubber"
"";"814104";"Operator Mesin, Kalender Getah";"Machine Operator, Calender Rubber"
"";"814105";"Operator Mesin, Pemotong Getah";"Machine Operator, Cutting Rubber"
"";"814106";"Operator Mesin, Pengeluaran Tayar";"Machine Operator, Tyre Production"
"";"814107";"Pembuat Tayar";"Maker, Tyre"
"";"814108";"Operator Mesin, Pengeluaran Cop Getah";"Machine Operator, Rubber Stamp Production"
"";"814109";"Operator Mesin, Produk Getah";"Machine Operator, Rubber Products"
"";"814110";"Pembuat Beg Udara";"Maker, Air-Bag"
"";"814111";"Pembuat Busa Getah";"Maker, Rubber Foam"
"";"814112";"Pembuat Hos";"Maker, Hose"
"";"814113";"Operator Mesin, Busa Getah";"Latex Foam Machine Operator"
"";"814114";"Pembentuk Getah";"Moulder, Rubber"
"";"814115";"Pengisar Getah";"Mill, Rubber"
"";"814116";"Pembeku Getah";"Rubber Coagulator"
"";"814117";"Pembuat Getah Keping";"Sheet Rubber Maker"
"";"814118";"Penjaga Rumah Asap Getah";"Attendant, Smokehouse Rubber"
"";"814119";"Penggunting dan Pengisih Getah Keping";"Rubber Sheet Clipper and Sorter"
"";"814120";"Pencuci Tangki Lateks";"Cleaner, Latex Tank"
"";"814121";"Pekerja Proses Getah Cebis";"Worker, Heavecrumb Process"
"";"814122";"Operator Mesin, Pelapis Getah";"Machine Operator, Rubber Laminating"
"";"814123";"Pengulir Tayar";"Tyre Retreader"
"";"8142";"OPERATOR MESIN PRODUK PLASTIK";"PLASTICS PRODUCTS MACHINE OPERATORS"
"";"814201";"Operator Mesin, Pembancuh Plastik";"Machine Operator,Plastics Mixing"
"";"814202";"Operator Mesin, Penekan Laminat Plastik";"Press-Machine Operator, Plastics Laminating"
"";"814203";"Operator Mesin, Penyembul Plastik";"Machine Operator, Plastics Extruding"
"";"814204";"Operator Mesin, Acuan Mampat Plastik";"Machine Operator, Plastics Compression Moulding"
"";"814205";"Operator Mesin, Pembentuk Vakum Plastik";"Machine Operator, Vacuum Plastic-Forming"
"";"814206";"Operator Mesin, Tablet Plastik";"Machine Operator, Plastics Tableting"
"";"814207";"Operator Mesin, Ukir Timbul Plastik";"Machine Operator,  Plastics Embossing"
"";"814208";"Operator Mesin, Pengeluaran Plastik";"Machine Operator, Plastic Production"
"";"814209";"Operator Mesin, Produk Plastik";"Machine Operator, Plastic Product"
"";"814210";"Operator Mesin, Pengeluaran Straw Plastik";"Machine Operator, Plastic Straw Production"
"";"814211";"Pembentuk Plastik";"Moulder, Plastic"
"";"814212";"Operator Mesin, Kabel Plastik";"Machine Operator, Plastic Cable"
"";"8143";"OPERATOR MESIN PRODUK KERTAS";"PAPER PRODUCTS MACHINE OPERATORS"
"";"814301";"Operator Mesin, Pengeluaran Karton dan Kotak Kertas";"Machine Operator, Carton and Paper Box Production"
"";"814302";"Operator Mesin, Produk Kertas";"Machine Operator, Paper Products"
"";"814303";"Operator Mesin, Pengeluaran Beg Selofan";"Machine Operator, Cellophane Bag Production"
"";"814304";"Operator Mesin, Pengeluaran Sampul";"Machine Operator, Envelope Production"
"";"814305";"Operator Mesin, Pengeluaran Colok Kertas";"Machine Operator, Joss Paper Production"
"";"814306";"Operator Mesin, Penekan Kadbod";"Machine Operator, Cardboard Presser"
"";"814307";"Operator Mesin, Produk Kadbod";"Machine Operator, Cardboard Products"
"";"814308";"Pembentuk Papier Mache";"Papier Mache Moulder"
"";"814309";"Operator Mesin, Pengeluaran Beg Kertas";"Machine Operator, Paper Bag Production"
"";"814310";"Operator Mesin, Pengeluaran Kadbod";"Machine Operator, Cardboard Production"
"";"814311";"Operator Mesin, Penyalut";"Machine Operator, Coating"
"";"8151";"OPERATOR MESIN PENYEDIA GENTIAN, PEMINTAL, DAN PELILIT";"FIBRE PREPARING, SPINNING AND WINDING MACHINE OPERATORS"
"";"815101";"Operator Mesin, Pemintal Benang dan Yarn";"Machine Operator, Thread and Yarn Twisting"
"";"815102";"Pelilit Benang dan Yarn";"Thread and Yarn Winder"
"";"815103";"Pemintal Benang dan Yarn";"Thread and Yarn Spin Worker"
"";"815104";"Penggulung Sutera";"Silk Reeler"
"";"815105";"Operator Mesin, Pencampur Kapas";"Machine Operator, Cotton-Mixing"
"";"815106";"Operator Mesin, Penyediaan Gentian";"Machine Operator, Fibre Preparing"
"";"815107";"Operator Mesin, Pengatur Tali";"Machine Operator, Rope-Laying"
"";"815108";"Operator Mesin, Pengeluaran Pintalan";"Machine Operator, Braid Production"
"";"8152";"OPERATOR MESIN TENUN DAN KAIT";"WEAVING AND KNITTING MACHINE OPERATORS"
"";"815201";"Operator Mesin, Penggulung Benang (Menenun Tekstil)";"Machine Operator, Warping Beam (Textile Weaving)"
"";"815202";"Operator Mesin, Tenun";"Machine Operator, Weaving"
"";"815203";"Operator Mesin, Tenun Permaidani";"Machine Operator, Carpet Weaving"
"";"815204";"Operator Mesin, Kait";"Machine Operator, Knitting"
"";"815205";"Operator Mesin, Pengeluaran Jaring";"Machine Operator, Net Production"
"";"815206";"Operator Mesin, Kedut Tekstil";"Wrinkle Machine Operator, Textile"
"";"815207";"Operator Mesin, Pengukur Tekstil";"Machine Operator, Textile Size"
"";"815208";"Pemasang Mesin Tenun";"Assembler, Weaving Machine"
"";"815209";"Pemotong Kad Jacquard";"Jacquard Card Cutter"
"";"815210";"Operator Mesin, Pengeluaran Renda";"Machine Operator, Lace Production"
"";"815211";"Operator Mesin, Tenun Fabrik";"Machine Operator, Fabric Weaving"
"";"815212";"Pembaik Fabrik";"Fabric Repairer"
"";"815213";"Penyulam, Mesin";"Embroiderer, Machine"
"";"8153";"OPERATOR MESIN JAHIT";"SEWING MACHINE OPERATORS"
"";"815301";"Operator Mesin Jahit";"Sewing Machine Operator"
"";"815302";"Operator Mesin Jahit, Kulit";"Sewing Machine Operator, Leather"
"";"815303";"Operator Mesin Jahit, Krusye";"Sewing Machine Operator, Crochet"
"";"815304";"Operator Mesin Jahit, Sulaman";"Sewing Machine Operator, Embroider"
"";"815305";"Operator Mesin, Pembaik Fabrik";"Machine Operator, Fabric Repairer"
"";"8154";"OPERATOR MESIN PELUNTUR, PENCELUP, DAN PENCUCI FABRIK";"BLEACHING, DYEING AND FABRICS CLEANING MACHINE OPERATORS"
"";"815401";"Operator Mesin, Peluntur Tekstil";"Machine Operator, Textile Bleaching"
"";"815402";"Operator Mesin, Pencelup";"Machine Operator, Dyeing"
"";"815403";"Operator Mesin, Kanji";"Machine Operator, Starch"
"";"815404";"Operator Mesin, Pembasuh";"Machine Operator, Washing"
"";"815405";"Operator Mesin, Pencelup Tekstil";"Machine Operator, Textile Dyeing"
"";"815406";"Operator Mesin, Pencucian Kering";"Machine Operator, Dry-Cleaning"
"";"815407";"Operator, Kalendar Tekstil";"Operator, Calendar Textile"
"";"815408";"Operator Mesin, Pengecut Tekstil";"Machine Operator, Textile Shrinking"
"";"8155";"OPERATOR MESIN PENYEDIA BULU DAN KULIT";"FUR AND LEATHER PREPARING MACHINE OPERATORS"
"";"815501";"Operator Mesin, Pemproses Belulang";"Machine Operator, Hide Processing"
"";"815502";"Operator Mesin, Penanggal Daging Belulang";"Machine Operator, Hide Flesing"
"";"815503";"Operator Mesin, Penanggal Bulu Belulang";"Machine Operator, Hide Dehairing"
"";"815504";"Operator Mesin, Penyamak";"Machine Operator, Tanning"
"";"815505";"Operator Mesin, Pemotong Kulit";"Machine Operator, Leather Cutting"
"";"815506";"Operator Mesin, Pencelup Kulit";"Machine Operator, Staining Leather"
"";"8156";"OPERATOR MESIN MEMBUAT KASUT DAN YANG BERKAITAN";"SHOEMAKING AND RELATED MACHINE OPERATORS"
"";"815601";"Operator Mesin, Pengeluaran Kasut";"Machine Operator, Footwear Production"
"";"815602";"Operator Mesin, Pengeluaran Kasut Ortopedik";"Machine Operator, Orthopaedic Footwear Production"
"";"815603";"Operator Mesin, Pengeluaran Kasut Sukan";"Machine Operator, Sports Footwear Production"
"";"815604";"Operator Mesin, Pengeluaran Kasut Keselamatan";"Machine Operator, Safety Footwear Production"
"";"815605";"Operator Mesin, Pengeluaran Kasut Khas/Orang Kurang Upaya";"Machine Operator,  Footwear Production for Special/Disabled Person"
"";"815606";"Operator Mesin, Pengeluaran Bagasi";"Machine Operator, Baggage Production"
"";"815607";"Operator Mesin, Pengeluaran Beg Tangan";"Machine Operator, Handbag Production"
"";"815608";"Operator Mesin, Pengeluaran Tali Pinggang";"Machine Operator, Belt Production"
"";"815609";"Operator Mesin, Pengeluaran Abah-abah";"Machine Operator, Harness"
"";"8157";"OPERATOR MESIN DOBI";"LAUNDRY  MACHINE OPERATORS"
"";"815701";"Operator Mesin, Pencelup Gentian Tekstil";"Machine Operator, Textile Fibres Dyeing"
"";"815702";"Operator Mesin, Pencucian";"Machine Operator, Laundering"
"";"815703";"Operator Mesin, Penekan Cucian";"Machine Operator, Laundry  Pressing"
"";"8159";"OPERATOR MESIN PRODUK TEKSTIL, BULU, DAN KULIT YANG TIDAK DIKELASKAN DI MANA-MANA";"TEXTILE, FUR AND LEATHER PRODUCTS MACHINE OPERATORS NOT ELESEWHERE CLASSIFIED"
"";"815901";"Operator Mesin, Pemotong Pakaian";"Machine Operator, Garments Cutting"
"";"815902";"Operator Pemotong, Pakaian Kulit";"Machine Cutter, Leather Garment"
"";"815903";"Operator Mesin, Pemotong Tekstil";"Machine Operator, Textile Cutting"
"";"815904";"Operator Mesin, Pembuat Topi";"Machine Operator, Hat Making"
"";"815905";"Operator Mesin, Pengeluaran Tilam";"Machine Operator, Mattress Production"
"";"815906";"Operator Mesin, Pembuat Pola Kulit";"Machine Operator, Leather Pattern-Making"
"";"815907";"Operator Mesin, Pembuat Pola Tekstil";"Machine Operator,  Textile Pattern-Making"
"";"815908";"Operator Mesin, Pelipat Pakaian";"Machine Operator, Folding Cloth"
"";"8161";"OPERATOR MESIN PRODUK MAKANAN DAN YANG BERKAITAN";"FOOD AND RELATED PRODUCTS MACHINE OPERATORS"
"";"816101";"Operator Mesin, Pemproses Daging";"Machine Operator, Meat Processing"
"";"816102";"Operator Mesin, Pemproses Ikan";"Machine Operator, Fish Processing"
"";"816103";"Operator Mesin, Pemproses Makanan";"Machine Operator, Food Processing"
"";"816104";"Operator Mesin, Sembelihan";"Machine Operator, Slaughtering"
"";"816105";"Operator Mesin, Pengeluaran Produk Hasil Laut";"Machine Operator, Seafood Production"
"";"816106";"Operator Mesin, Pengeluaran Makanan Ikan";"Machine Operator, Fish Food Production"
"";"816107";"Operator Mesin, Pengeluaran Sosej";"Machine Operator, Sausage Production"
"";"816108";"Operator Mesin, Pengetinan Daging Makanan";"Machine Operator, Meat Canning"
"";"816109";"Operator Mesin, Pengetinan Ikan";"Machine Operator, Fish Canning"
"";"816110";"Atendan Penggodak Produk Tenusu";"Attendant, Dairy Products  Churning"
"";"816111";"Operator Mesin, Pemproses Produk Tenusu";"Machine Operator, Dairy Product Processing"
"";"816112";"Operator Mesin, Pengeluaran Ais Krim";"Machine Operator, Ice-Cream Production"
"";"816113";"Operator Mesin, Pengeluaran Serbuk Susu";"Machine Operator, Milk Powder Production"
"";"816114";"Operator Mesin, Penggodak Produk Tenusu";"Machine Operator, Dairy Products Churning"
"";"816115";"Operator Mesin, Produk Mentega";"Machine Operator, Butter Products"
"";"816116";"Operator Panci Vakum Susu Sejat";"Vacuum Pan Operator, Condensed Milk"
"";"816117";"Operator Penstril Produk Tenusu";"Operator,Dairy Products Sterilizing"
"";"816118";"Pengasing Krim Tenusu";"Cream Separator, Dairy"
"";"816119";"Atendan Pengisar Bijian";"Attendant, Foodgrain  Milling"
"";"816120";"Operator Mesin, Pengisar Biji Sawi";"Machine Operator, Mustard Seed Milling"
"";"816121";"Pembantu Pengisar";"Milling Assistant"
"";"816122";"Pencampur Rempah";"Mixer, Spice"
"";"816123";"Pengadun Tepung";"Blender, Flour"
"";"816124";"Pengisar Bijian";"Miller, Grain"
"";"816125";"Pengisar Minyak Bijian";"Miller, Oil Seed"
"";"816126";"Pengisar Minyak Kelapa Sawit";"Miller, Palm Oil"
"";"816127";"Pengisar Makanan Ternakan";"Grinder, Feed"
"";"816128";"Pengisar Padi";"Miller, Rice"
"";"816129";"Pengisar Rempah";"Miller, Spice"
"";"816130";"Pengisar Ubi";"Miller, Tapioca"
"";"816131";"Operator Mesin, Pembakar Wafer";"Machine Operator, Wafer-Baking"
"";"816132";"Operator Mesin, Pembuatan Yis";"Machine Operator, Yeast Making"
"";"816133";"Operator Mesin, Pengeluaran Bijirin";"Machine Operator, Cereal Production"
"";"816134";"Operator Mesin, Pengeluaran Coklat";"Machine Operator, Chocolate Production"
"";"816135";"Operator Mesin, Pengeluaran Gula-Gula";"Machine Operator, Confectionery Production"
"";"816136";"Operator Mesin, Pengeluaran Mi";"Machine Operator, Noodle Production"
"";"816137";"Operator Mesin, Pengeluaran Pasta";"Machine Operator, Pasta Production"
"";"816138";"Operator Mesin, Pengeluaran Pastri";"Machine Operator, Pastry Production"
"";"816139";"Operator Mesin, Pengeluaran Roti";"Machine Operator, Bread Production"
"";"816140";"Operator Mesin, Pengeluaran Sagu";"Machine Operator, Sago Production"
"";"816141";"Atendan Penstril Kelapa Sawit";"Attendant, Sterilizing Oil Palm"
"";"816142";"Operator Mesin, Penekan Buah-Buahan";"Press-Operator, Fruit"
"";"816143";"Operator Mesin, Penekan Minyak Makan";"Press-Operator, Edible Oils"
"";"816144";"Operator Mesin, Pemprosesan Kekacang";"Machine Operator, Nut Processing"
"";"816145";"Operator Mesin, Pemprosesan Majerin";"Machine Operator, Margarine Processing"
"";"816146";"Operator Mesin, Pemprosesan Sayur-Sayuran";"Machine Operator, Vegetable Processing"
"";"816147";"Operator Mesin, Penapisan Minyak dan Lemak";"Machine Operator, Oil and Fat Refining"
"";"816148";"Operator Mesin, Pengeluaran Jus Buah-Buahan";"Machine Operator, Fruit Juice Production"
"";"816149";"Operator Mesin, Pengeluaran Jus Sayur-Sayuran";"Machine Operator, Vegetable Juice Production"
"";"816150";"Operator Mesin, Pengeluaran Sos";"Machine Operator, Sauce Production"
"";"816151";"Operator Mesin, Pengetinan Makanan";"Machine Operator, Food Canning"
"";"816152";"Operator Loji Majerin";"Operator, Margarine Plant"
"";"816153";"Operator Loji Pemeringkatan";"Operator, Fractionation Plant"
"";"816154";"Pembakar Kacang";"Nut Roaster"
"";"816155";"Pembuat Jem";"Maker, Jem"
"";"816156";"Pembuat Mentega Kacang";"Maker, Peanut Butter"
"";"816157";"Pengawet Sos dan Rempah-Ratus";"Preserver, Sauces and Condiments"
"";"816158";"Penyahhidrat Bahan Makanan";"Dehydrator, Foodstuffs"
"";"816159";"Operator Pemprosesan dan Penapisan Gula";"Operator, Sugar Processing and Refining"
"";"816160";"Atendan Pempastur (Bru)";"Attendant, Pasteurizer (Brewery)"
"";"816161";"Atendan Penurasan";"Attendant, Filtration"
"";"816162";"Operator Mesin, Pembuatan Cuka";"Machine Operator, Vinegar Making"
"";"816163";"Operator Mesin, Pengeluaran Minuman Ringan";"Machine Operator, Soft-Drinks Production"
"";"816164";"Operator Mesin, Bru Arak";"Machine Operator, Spirit Brewing"
"";"816165";"Operator Mesin, Pengeluaran Minuman Keras";"Machine Operator, Liquor Production"
"";"816166";"Operator Mesin, Penyuling Arak";"Machine Operator, Spirit Distillig"
"";"816167";"Operator, Peralatan Penapaian Arak";"Operator, Spirit Fermintation Equipment"
"";"816168";"Operator Tanur, Pemaltan Arak";"Kiln-Operator, Spirit Matlting"
"";"816169";"Operator, Loji Pembancuhan Sirap";"Operator, Syrup-Mixing Plant"
"";"816170";"Operator, Peralatan Mencambah Pemaltan";"Operator, Germination Equipment Malting"
"";"816171";"Pembuat, Peralatan Mencambah Pemaltan";"Maker, Germination Equipment Malting"
"";"816172";"Pekerja Pengkarbonan (Minuman Malta)";"Carbonation Man (Malt Liquor)"
"";"816173";"Operator Mesin, Bru";"Machine Operator, Brew"
"";"816174";"Operator Mesin, Pengeluaran Curut";"Machine Operator, Cigar Production"
"";"816175";"Operator Mesin, Pengeluaran Rokok";"Machine Operator, Cigarette Production"
"";"816176";"Operator Mesin, Pengeluaran Tembakau";"Machine Operator, Tobacco Production"
"";"816177";"Operator Mesin, Pembancuh Makanan Haiwan";"Machine Operator, Feed Mixing"
"";"816178";"Operator Mesin, Pemprosesan Biji Koko";"Machine Operator, Cocoa-Bean Processing"
"";"816179";"Operator Mesin, Pemprosesan Biji Kopi";"Machine Operator, Coffee-Bean Processing"
"";"816180";"Operator Mesin, Pemprosesan Daun Teh";"Machine Operator, Tea-Leaf Processing"
"";"816181";"Operator Mesin, Pengeluaran Serbuk Sup";"Machine Operator, Soup Powder Production"
"";"816182";"Operator Mesin, Pengeluaran Tauhu";"Machine Operator, Bean Curd Production"
"";"816183";"Operator Pengisar";"Miller Operator"
"";"816184";"Pencampur Perasa";"Flavour Mixer"
"";"816185";"Operator Pemprosesan Makanan";"Food Processing Operator"
"";"816186";"Penggiling Makanan";"Food Grinder"
"";"816187";"Operator Mesin, Pengupas Kelapa";"Machine Operator, Coconut Peeler"
"";"816188";"Operator Mesin, Pengupas Kentang";"Machine Operator, Potato Peeler"
"";"816189";"Operator Mesin, Pengupas Nanas";"Machine Operator, Pineapple Peeler"
"";"816190";"Operator Mesin, Pengupas Kacang";"Machine Operator, Nuts Peeler"
"";"816191";"Operator Pengeluaran, Makanan";"Food Production Operator"
"";"816192";"Operator Pengeluaran, Pengilangan Makanan Halal";"Production Operator, Halal Food Manufacturing"
"";"816193";"Operator Pengeluaran, Pemprosesan Daging Halal";"Production Operator, Halal Meat Processing"
"";"816194";"Pekerja Pemprosesan Makanan";"Food Processing Worker"
"";"8171";"OPERATOR LOJI PULPA DAN PEMBUATAN KERTAS";"PULP AND PAPERMARKING PLANT OPERATORS"
"";"817101";"Operator Pencerna Pulpa";"Operator, Pulp Digester"
"";"817102";"Operator Mesin, Penyerpih";"Machine Operator, Chipping"
"";"817103";"Operator Pemukul Pulpa";"Operator, Pulp Beater"
"";"817104";"Operator Mesin, Pengisar Kayu";"Machine Operator, Wood Grinding"
"";"817105";"Operator Mesin, Peluntur";"Operator, Bleach Machine"
"";"817106";"Pemotong, Pulpa Kertas";"Cutter, Paper Pulp"
"";"817107";"Operator Injap, Pulpa Kertas";"Valve Operator, Paper Pulp"
"";"817108";"Operator Mesin, Pembuatan Kertas";"Machine Operator, Papermaking"
"";"817109";"Operator Mesin, Pemotong Kertas";"Machine Operator, Cutting Paper"
"";"817110";"Operator, Loji Pulpa Kertas";"Operator, Paper-Pulp Plant"
"";"817111";"Operator Injap";"Valve Operator"
"";"817112";"Operator Kertas Pulp";"Paper Pulp Refinery Operator"
"";"8172";"OPERATOR LOJI PEMPROSESAN KAYU";"WOOD PROCESSING PLANT OPERATORS"
"";"817201";"Operator Kilang Papan";"Operator, Sawmill"
"";"817202";"Operator Gergaji";"Saw Operator"
"";"817203";"Operator Gergaji, Kayu Basah";"Saw Operator, Wet Timber"
"";"817204";"Operator Gergaji, Kayu";"Saw Operator, Wood"
"";"817205";"Operator Gergaji, Kilang Papan";"Saw Operator Sawmill"
"";"817206";"Operator Larik, Pemotong Venier";"Lathe-Operator, Cutting Veneer"
"";"817207";"Pekerja Larik Venier";"Lathe Feeder, Veneer"
"";"817208";"Pemotong, Venier";"Cutter, Veneer"
"";"817209";"Penyusun Teras Papan Lapis";"Plywood Core Layer"
"";"817210";"Operator Penekan Papan Lapis";"Press-Operator, Plywood"
"";"817211";"Operator Mesin, Pengering Kayu";"Machine Operator, Seasoning Wood"
"";"817212";"Operator Mesin, Penakik (Pengawetan Kayu)";"Machine Operator, Incising (Wood Preserving)"
"";"817213";"Operator Mesin, Perawat Kayu";"Machine Operator, Treating Wood"
"";"817214";"Operator Pengering Venier";"Operator, Veneer Dryer"
"";"817215";"Operator Pengacip Automatik";"Operator, Auto-Clipper"
"";"817216";"Pengeset Venier";"Setter, Veneer"
"";"817217";"Operator Pelekat Kayu";"Operator, Tacky Timber"
"";"8173";"OPERATOR MESIN PRODUK KAYU";"WOOD PRODUCTS MACHINE OPERATORS"
"";"817301";"Operator Larik, Kerja Kayu";"Lathe-Operator, Woodworking"
"";"817302";"Pemesin Kayu";"Machinist, Wood"
"";"817303";"Operator Pelarik Kayu (Mesin)";"Lathe-Operator, Wood (Machine)"
"";"817304";"Operator Mesin, Ukir Kayu";"Machine Operator, Carving Wood"
"";"817305";"Operator Mesin, Kayu-berbulu";"Machine Operator, Wood-Wool"
"";"817306";"Operator, Las";"Operator, Sander"
"";"817307";"Operator Mesin, Pengeluaran Perabot";"Machine Operator, Furniture Production"
"";"817308";"Operator Mesin, Produk Kayu";"Machine Operator, Wood Products"
"";"8181";"OPERATOR LOJI KACA DAN SERAMIK";"GLASS AND CERAMICS PLANT OPERATORS"
"";"818101";"Operator Mesin, Pencampur Tanah Liat";"Machine Operator, Clay Mixing"
"";"818102";"Operator Mesin, Pencampur Kaca";"Machine Operator, Glass Mixing"
"";"818103";"Operator Relau, Pengeluaran Kaca";"Furnace-Operator, Glass Production"
