"#";"kod-kp";"nombor";"seksyen MSIC 2025";"seksyen MSIC 2008";"MSIC 2025";"keterangan 2025";"MSIC 2008(sebahagian)";"MSIC 2008";"keterangan MSIC 2008"
"";""840-Perkhidmatan Kerja Sosial";"1235";"R";"Q";"88902";"Child day-care activities";"88902";"88902";"Child day-care activities"
"";""840-Perkhidmatan Kerja Sosial";"1236";"R";"Q";"88909";"Other social work activities without accommodation n.e.c.";"88909";"88909";"Other social work activities without accommodation n.e.c."
"";""840-Perkhidmatan Kerja Sosial";"1237";"S";"R";"90201";"Live stage productions";"90001p";"90001";"Theatrical producer, singer group band and orchestra entertainment services"
"";""840-Perkhidmatan Kerja Sosial";"1238";"S";"R";"90202";"Activities influencers appearing in vlogs";"90001p";"90001";"Theatrical producer, singer group band and orchestra entertainment services"
"";""840-Perkhidmatan Kerja Sosial";"1239";"S";"R";"90310";"Operation of arts facilities and sites";"90002";"90002";"Operation of concert and theatre halls and other arts facilities"
"";""840-Perkhidmatan Kerja Sosial";"1240";"S";"R";"90121";"Independent artists activities";"90003";"90003";"Activities of sculptors, painters, cartoonists, engravers, etchers"
"";""840-Perkhidmatan Kerja Sosial";"1241";"S";"R";"90112";"Musical composition activities";"90004p";"90004";"Activities of individual writers, for all subjects"
"";""840-Perkhidmatan Kerja Sosial";"1242";"S";"R";"90111";"Literary creation activities";"90004p, 90005";"90004";"Activities of individual writers, for all subjects"
"";""840-Perkhidmatan Kerja Sosial";"1243";"S";"R";"90111";"Literary creation activities";"90004p, 90005";"90005";"Activities of independent journalists"
"";""840-Perkhidmatan Kerja Sosial";"1244";"S";"R";"91300";"Conservation, restoration and other support activities for cultural heritage";"90006, 90009p";"90006";"Restoring of works of art such as painting"
"";""840-Perkhidmatan Kerja Sosial";"1245";"S";"R";"90390";"Other support activities to arts creation and performing arts";"90007, 90009p";"90007";"Activities of producers or entrepreneurs of arts live events, with or without facilities"
"";""840-Perkhidmatan Kerja Sosial";"1246";"S";"R";"91300";"Conservation, restoration and other support activities for cultural heritage";"90006, 90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""840-Perkhidmatan Kerja Sosial";"1247";"S";"R";"90390";"Other support activities to arts creation and performing arts";"90007, 90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1248";"S";"R";"90122";"Digital forms of visual arts creation";"90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1249";"S";"R";"90123";"Creation of art featuring light installations";"90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1250";"S";"R";"90130";"Other arts creation activities";"90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1251";"S";"R";"90209";"Activities of performing arts n.e.c. ";"90009p";"90009";"Creative, arts and entertainment activities n.e.c."
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1252";"S";"R";"91110";"Library activities";"91011";"91011";"Documentation and information activities of libraries of all kinds"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1253";"S";"R";"91120";"Archives activities";"91012";"91012";"Stock photo libraries and services"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1254";"S";"R";"91210";"Museum and collection activities";"91021";"91021";"Operation of museums of all kinds"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1255";"S";"R";"91220";"Historical site and monument activities";"91022";"91022";"Operation of historical sites and buildings"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1256";"S";"R";"91410";"Botanical and zoological garden activities";"91031";"91031";"Operation of botanical and zoological gardens"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1257";"S";"R";"91420";"Nature reserve activities";"91032";"91032";"Operation of nature reserves, including wildlife preservation"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1258";"S";"R";"92000";"Gambling and betting activities";"92000";"92000";"Gambling and betting activities"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1259";"S";"R";"93111";"Sport arena, court, track and field stadium";"93111, 93115";"93111";"Football, hockey, cricket, baseball, badminton, futsal, paintball"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1260";"S";"R";"93112";"Racetracks for auto";"93112";"93112";"Racetracks for auto"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1261";"S";"R";"93113";"Equestrian park ";"93113";"93113";"Equestrian clubs"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1262";"S";"R";"93114";"Swimming pools and ice-skating arenas";"93114";"93114";"Swimming pools and stadiums, ice-skating arenas"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1263";"S";"R";"93111";"Sport arena, court, track and field stadium";"93111, 93115";"93115";"Track and field stadium"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1264";"S";"R";"93116";"Golf courses";"93116";"93116";"Golf courses"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1265";"S";"R";"93117";"Bowling centre";"93117";"93117";"Bowling centre"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1266";"S";"R";"93118";"Fitness centres";"93118";"93118";"Fitness centres"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1267";"S";"R";"93115";"Snooker and billiard centre";"93119p";"93119";"Organization and operation of outdoor or indoor sports events for professionals or amateurs by organizations with own facilities"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1268";"S";"R";"93119";"Operation of sports facilities n.e.c";"93119p";"93119";"Organization and operation of outdoor or indoor sports events for professionals or amateurs by organizations with own facilities"
"";""850-Aktiviti Kesenian, Hiburan dan Kreatif";"1269";"S";"R";"93121";"The operation of football clubs";"93120p";"93120";"The operation of sports clubs such as football club, bowling club, swimming club"
"";""335-Aktiviti Sukan Terpilih";"1270";"S";"R";"93122";"The operation of badminton clubs";"93120p";"93120";"The operation of sports clubs such as football club, bowling club, swimming club"
"";""335-Aktiviti Sukan Terpilih";"1271";"S";"R";"93123";"The operation of golf clubs";"93120p";"93120";"The operation of sports clubs such as football club, bowling club, swimming club"
"";""335-Aktiviti Sukan Terpilih";"1272";"S";"R";"93124";"The operation of e-sports clubs";"93120p";"93120";"The operation of sports clubs such as football club, bowling club, swimming club"
"";""335-Aktiviti Sukan Terpilih";"1273";"S";"R";"93129";"Activities of sports clubs n.e.c";"93120p";"93120";"The operation of sports clubs such as football club, bowling club, swimming club"
"";""335-Aktiviti Sukan Terpilih";"1274";"S";"R";"93191";"Activities of producers of sports events, with or without facilities";"93191";"93191";"Activities of producers or promoters of sports events, with or without facilities"
"";""335-Aktiviti Sukan Terpilih";"1275";"S";"R";"93192";"Activities of sports leagues and regulating bodies";"93192";"93192";"Activities of sports leagues and regulating bodies"
"";""335-Aktiviti Sukan Terpilih";"1276";"S";"R";"93193";"Activities of related to promotion of sporting events";"93193";"93193";"Activities of related to promotion of sporting events"
"";""335-Aktiviti Sukan Terpilih";"1277";"S";"R";"93194";"Activities of individual own-account participants of e-sports";"93199p";"93199";"Other sports activities n.e.c."
"";""335-Aktiviti Sukan Terpilih";"1278";"S";"R";"93195";"Operation of sport fishing and hunting preserves";"93199p";"93199";"Other sports activities n.e.c."
"";""335-Aktiviti Sukan Terpilih";"1279";"S";"R";"93199";"Other sports activities n.e.c.";"93199p";"93199";"Other sports activities n.e.c."
"";""335-Aktiviti Sukan Terpilih";"1280";"S";"R";"93211";"Activities of amusement parks and theme parks";"93210p";"93210";"Activities of amusement parks and theme parks"
"";""335-Aktiviti Sukan Terpilih";"1281";"S";"R";"93212";"Activities of aqua/water theme parks";"93210p";"93210";"Activities of amusement parks and theme parks"
"";""335-Aktiviti Sukan Terpilih";"1282";"S";"R";"93291";"Activities of recreation parks and beaches";"93291";"93291";"Activities of recreation parks and beaches"
"";""335-Aktiviti Sukan Terpilih";"1283";"S";"R";"93292";"Operation of recreational transport facilities";"93292";"93292";"Operation of recreational transport facilities (e.g. marinas)"
"";""335-Aktiviti Sukan Terpilih";"1284";"S";"R";"93293";"Renting of leisure and pleasure equipment as an integral part of recreational facilities";"93293";"93293";"Renting of leisure and pleasure equipment as an integral part of recreational facilities"
"";""335-Aktiviti Sukan Terpilih";"1285";"S";"R";"93294";"Operation of fairs and shows of a recreational nature";"93294";"93294";"Operation of fairs and shows of a recreational nature"
"";""335-Aktiviti Sukan Terpilih";"1286";"S";"R";"93295";"Operation of dance floors and ballrooms";"93295";"93295";"Operation of discotheques and dance floors"
"";""335-Aktiviti Sukan Terpilih";"1287";"S";"R";"93296";"Activities of producers or entrepreneurs of live events other than arts or sports events, with or without facilities";"93296";"93296";"Activities of producers or entrepreneurs of live events other than arts or sports events, with or without facilities"
"";""335-Aktiviti Sukan Terpilih";"1288";"S";"R";"93299";"Any other amusement and recreation activities n.e.c.";"93297, 93299p";"93297";"Cyber Café/Internet Centre"
"";""335-Aktiviti Sukan Terpilih";"1289";"S";"R";"93299";"Any other amusement and recreation activities n.e.c.";"93297, 93299p";"93299";"Any other amusement and recreation activities n.e.c."
"";""335-Aktiviti Sukan Terpilih";"1290";"S";"R";"93297";"Karaoke centre";"93299p";"93299";"Any other amusement and recreation activities n.e.c."
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1291";"S";"R";"93298";"Operation of coin-operated games";"93299p";"93299";"Any other amusement and recreation activities n.e.c."
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1292";"T";"S";"94110";"Activities of business and employers membership organisations ";"94110";"94110";"Activities of business and employers membership organizations"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1293";"T";"S";"94120";"Activities of professional membership organisations";"94120";"94120";"Activities of professional membership organizations"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1294";"T";"S";"94200";"Activities of trade unions";"94200";"94200";"Activities of trade unions"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1295";"T";"S";"94910";"Activities of religious organisations";"94910";"94910";"Activities of religious organizations"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1296";"T";"S";"94920";"Activities of political organisations";"94920";"94920";"Activities of political organizations"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1297";"T";"S";"94990";"Activities of other membership organisations n.e.c. ";"94990";"94990";"Activities of other membership organizations n.e.c."
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1298";"T";"S";"95101";"Repair and maintenance of electronic equipment(2)  ";"95111p";"95111";"Repair of electronic equipment"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1299";"T";"S";"95109";"Repair and maintenance of computers and communication equipment n.e.c.(2)   ";"95111p";"95111";"Repair of electronic equipment"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1300";"T";"S";"95102";"Repair and maintenance of computer terminals(3)  ";"95112";"95112";"Repair and maintenance of computer terminals"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1301";"T";"S";"95103";"Repair and maintenance of hand-held computers (PDA's)";"95113";"95113";"Repair and maintenance of hand-held computers (PDA's)"
"";""334-Aktiviti muzium, kebudayaan dan rekreasi";"1302";"T";"S";"95104";"Repair and maintenance of cordless telephones";"95121";"95121";"Repair and maintenance of cordless telephones"
"";""890-Aktiviti Perkhidmatan Lain";"1303";"T";"S";"95105";"Repair and maintenance of cellular phones(4)";"95122";"95122";"Repair and maintenance of cellular phones"
"";""890-Aktiviti Perkhidmatan Lain";"1304";"T";"S";"95106";"Repair and maintenance of telecommunication carrier equipment ";"95123";"95123";"Repair and maintenance of carrier equipment modems"
"";""890-Aktiviti Perkhidmatan Lain";"1305";"T";"S";"95107";"Repair and maintenance of commercial TV, video cameras and facsimile machines";"95124, 95127 ";"95124";"Repair and maintenance of fax machines"
"";""890-Aktiviti Perkhidmatan Lain";"1306";"T";"S";"95108";"Repair and maintenance of communications transmission equipment(1)   ";"95125, 95126";"95125";"Repair and maintenance of communications transmission equipment (e.g. routers, bridges, modems)"
"";""890-Aktiviti Perkhidmatan Lain";"1307";"T";"S";"95108";"Repair and maintenance of communications transmission equipment(1)   ";"95125, 95126";"95126";"Repair and maintenance of two-way radios"
"";""890-Aktiviti Perkhidmatan Lain";"1308";"T";"S";"95107";"Repair and maintenance of commercial TV, video cameras and facsimile machines";"95124, 95127 ";"95127";"Repair and maintenance of commercial TV and video cameras"
"";""332-Aktiviti Perkhidmatan Persendirian";"1309";"T";"S";"95211";"Repair and maintenance of television, radio receivers";"95211";"95211";"Repair and maintenance of television, radio receivers"
"";""332-Aktiviti Perkhidmatan Persendirian";"1310";"T";"S";"95212";"Repair and maintenance of audio and video players(1)";"95212, 95213";"95212";"Repair and maintenance of (VCR/DVD/VCD)"
"";""332-Aktiviti Perkhidmatan Persendirian";"1311";"T";"S";"95212";"Repair and maintenance of audio and video players(1)";"95212, 95213";"95213";"Repair and maintenance of CD players"
"";""332-Aktiviti Perkhidmatan Persendirian";"1312";"T";"S";"95214";"Repair and maintenance of household-type video cameras and photographic equipment";"95214";"95214";"Repair and maintenance of household-type video cameras"
